date,open,close,low,high,vwap,volume,preds
2021-11-30 16:11:00,255.56,255.56,255.56,255.56,0.0,0.0,-0.6020519733428955
2021-11-30 16:12:00,255.56,255.56,255.56,255.56,0.0,0.0,-0.6166267395019531
2021-11-30 16:12:00,255.56,255.56,255.56,255.56,0.0,0.0,-0.6166195273399353
2021-11-30 16:13:00,254.2,254.2,254.2,254.2,254.2,0.06957805,-0.6686744689941406
2021-11-30 16:13:00,254.2,253.06,253.06,254.2,253.46,0.22514841,3.4639532566070557
2021-11-30 16:14:00,252.62,251.37,251.37,252.62,252.06,0.54712922,3.68770170211792
2021-11-30 16:14:00,252.62,251.37,251.37,252.62,252.06,0.54712922,3.687708854675293
2021-11-30 16:15:00,251.37,251.37,251.37,251.37,0.0,0.0,-1.0445826053619385
2021-11-30 16:15:00,251.37,251.37,251.37,251.37,0.0,0.0,-1.044575333595276
2021-11-30 16:16:00,251.37,251.37,251.37,251.37,0.0,0.0,-1.149227499961853
2021-11-30 16:16:00,253.86,253.87,253.86,253.87,253.86,2.24044968,-1.0236955881118774
2021-11-30 16:17:00,254.38,254.26,254.26,254.38,254.26,35.56976536,-0.4411206543445587
2021-11-30 16:17:00,254.38,254.26,254.26,254.38,254.26,35.56976536,-0.4411133825778961
2021-11-30 16:18:00,255.0,255.0,255.0,255.0,255.0,0.06957805,-0.8691661953926086
2021-11-30 16:18:00,255.0,255.0,255.0,255.0,255.0,0.06957805,-0.8691589236259459
2021-11-30 16:19:00,255.0,255.0,255.0,255.0,0.0,0.0,-0.7805740237236023
2021-11-30 16:19:00,255.0,255.0,255.0,255.0,0.0,0.0,-0.7805666923522949
2021-11-30 16:20:00,255.0,255.0,255.0,255.0,0.0,0.0,-0.60723876953125
2021-11-30 16:20:00,255.0,255.0,255.0,255.0,0.0,0.0,-0.6072313785552979
2021-11-30 16:21:00,255.0,255.0,255.0,255.0,0.0,0.0,-0.5702447295188904
2021-11-30 16:21:00,255.0,255.0,255.0,255.0,0.0,0.0,-0.570237398147583
2021-11-30 16:22:00,255.0,255.0,255.0,255.0,0.0,0.0,-0.5732316374778748
2021-11-30 16:22:00,255.0,255.0,255.0,255.0,0.0,0.0,-0.5732242465019226
2021-11-30 16:23:00,255.0,255.0,255.0,255.0,0.0,0.0,-0.4703108072280884
2021-11-30 16:23:00,255.0,255.0,255.0,255.0,0.0,0.0,-0.4703033864498138
2021-11-30 16:24:00,255.0,255.0,255.0,255.0,0.0,0.0,-0.4974616765975952
2021-11-30 16:24:00,255.0,255.0,255.0,255.0,0.0,0.0,-0.4974542260169983
2021-11-30 16:25:00,255.0,255.0,255.0,255.0,0.0,0.0,-0.4654160439968109
2021-11-30 16:25:00,255.0,255.0,255.0,255.0,0.0,0.0,-0.465408593416214
2021-11-30 16:26:00,255.0,255.0,255.0,255.0,0.0,0.0,-0.5347638726234436
2021-11-30 16:26:00,253.79,253.79,253.79,253.79,253.79,0.16162,-0.6142882108688354
2021-11-30 16:27:00,253.79,253.79,253.79,253.79,0.0,0.0,-0.673356294631958
2021-11-30 16:27:00,253.79,253.79,253.79,253.79,0.0,0.0,-0.6733456254005432
2021-11-30 16:28:00,253.79,253.79,253.79,253.79,0.0,0.0,-0.726329505443573
2021-11-30 16:28:00,253.79,253.79,253.79,253.79,0.0,0.0,-0.7263221740722656
2021-11-30 16:29:00,253.79,253.79,253.79,253.79,0.0,0.0,-0.7248795032501221
2021-11-30 16:29:00,253.79,253.79,253.79,253.79,0.0,0.0,-0.7248721718788147
2021-11-30 16:30:00,253.79,253.79,253.79,253.79,0.0,0.0,-0.7085954546928406
2021-11-30 16:31:00,253.79,253.79,253.79,253.79,0.0,0.0,-0.7230121493339539
2021-11-30 16:32:00,253.79,253.79,253.79,253.79,0.0,0.0,-0.7281239032745361
2021-11-30 16:32:00,253.79,253.79,253.79,253.79,0.0,0.0,-0.7281165122985841
2021-11-30 16:33:00,253.79,253.79,253.79,253.79,0.0,0.0,-0.6701294779777527
2021-11-30 16:33:00,253.79,253.79,253.79,253.79,0.0,0.0,-0.6701220273971558
2021-11-30 16:34:00,253.79,253.79,253.79,253.79,0.0,0.0,-0.5766733288764954
2021-11-30 16:34:00,253.79,253.79,253.79,253.79,0.0,0.0,-0.5766658782958984
2021-11-30 16:35:00,253.79,253.79,253.79,253.79,0.0,0.0,-0.455627977848053
2021-11-30 16:35:00,255.62,256.28,255.35,256.31,255.45,57.65606805,-2.55857515335083
2021-11-30 16:36:00,256.28,256.28,256.28,256.28,0.0,0.0,-0.2248639464378357
2021-11-30 16:36:00,255.92,255.92,255.92,255.92,255.92,0.03851,-0.24869272112846375
2021-11-30 16:37:00,255.92,255.92,255.92,255.92,0.0,0.0,-0.1965949982404709
2021-11-30 16:37:00,255.92,255.92,255.92,255.92,0.0,0.0,-0.1965874135494232
2021-11-30 16:38:00,255.92,255.92,255.92,255.92,0.0,0.0,-0.29596972465515137
2021-11-30 16:38:00,255.92,255.92,255.92,255.92,0.0,0.0,-0.2959621250629425
2021-11-30 16:39:00,255.92,255.92,255.92,255.92,0.0,0.0,-0.3190324306488037
2021-11-30 16:39:00,255.59,255.59,255.59,255.59,255.59,10.0,-0.33918067812919617
2021-11-30 16:40:00,255.59,255.59,255.59,255.59,0.0,0.0,-0.17436866462230682
2021-11-30 16:40:00,255.59,255.59,255.59,255.59,0.0,0.0,-0.1743609458208084
2021-11-30 16:41:00,255.59,255.59,255.59,255.59,0.0,0.0,-0.19155097007751465
2021-11-30 16:41:00,254.2,254.2,254.2,254.2,254.2,0.06957805,-0.2806425988674164
2021-11-30 16:42:00,254.2,254.2,254.2,254.2,0.0,0.0,-0.3730767965316773
2021-11-30 16:42:00,254.2,254.2,254.2,254.2,0.0,0.0,-0.3730689585208893
2021-11-30 16:43:00,254.2,254.2,254.2,254.2,0.0,0.0,-0.35769268870353704
2021-11-30 16:43:00,254.2,254.2,254.2,254.2,0.0,0.0,-0.3576255440711975
2021-11-30 16:44:00,254.2,254.2,254.2,254.2,0.0,0.0,-0.4845704436302185
2021-11-30 16:44:00,254.08,254.08,254.08,254.08,254.08,0.03878,-0.4922987818717957
2021-11-30 16:45:00,254.08,254.08,254.08,254.08,0.0,0.0,-0.5517555475234985
2021-11-30 16:45:00,254.08,254.08,254.08,254.08,0.0,0.0,-0.5517511963844299
2021-11-30 16:46:00,254.08,254.08,254.08,254.08,0.0,0.0,-0.5251895785331726
2021-11-30 16:46:00,254.08,254.08,254.08,254.08,0.0,0.0,-0.5251852869987488
2021-11-30 16:47:00,254.08,254.08,254.08,254.08,0.0,0.0,-0.5024930834770203
2021-11-30 16:47:00,253.33,253.33,253.33,253.33,253.33,3.94,-0.5497283339500427
2021-11-30 16:48:00,253.33,253.33,253.33,253.33,0.0,0.0,-0.5830767154693604
2021-11-30 16:48:00,253.33,253.33,253.33,253.33,0.0,0.0,-0.5830723643302917
2021-11-30 16:49:00,253.33,253.33,253.33,253.33,0.0,0.0,-0.5765156745910645
2021-11-30 16:49:00,253.33,253.33,253.33,253.33,0.0,0.0,-0.5765113234519958
2021-11-30 16:50:00,253.33,253.33,253.33,253.33,0.0,0.0,-0.5660805702209473
2021-11-30 16:50:00,253.06,253.06,253.06,253.06,253.06,0.06957805,-0.5833654403686523
2021-11-30 16:51:00,253.06,253.06,253.06,253.06,0.0,0.0,-0.5795097351074219
2021-11-30 16:51:00,252.81,252.81,252.81,252.81,252.81,0.19485,-0.5956180095672607
2021-11-30 16:52:00,252.81,252.81,252.81,252.81,0.0,0.0,-0.6290624737739563
2021-11-30 16:52:00,252.81,252.81,252.81,252.81,0.0,0.0,-0.6290581822395325
2021-11-30 16:53:00,252.81,252.81,252.81,252.81,0.0,0.0,-0.5735332369804382
2021-11-30 16:53:00,252.81,252.81,252.81,252.81,0.0,0.0,-0.5735289454460144
2021-11-30 16:54:00,252.81,252.81,252.81,252.81,0.0,0.0,-0.4790289402008057
2021-11-30 16:54:00,252.81,252.81,252.81,252.81,0.0,0.0,-0.4790246486663818
2021-11-30 16:55:00,252.81,252.81,252.81,252.81,0.0,0.0,-0.4301554560661316
2021-11-30 16:55:00,252.03,251.93,251.93,252.03,252.0,0.24578791,-0.11723648011684418
2021-11-30 16:56:00,251.93,251.93,251.93,251.93,0.0,0.0,-0.6453340649604797
2021-11-30 16:56:00,251.93,251.93,251.93,251.93,0.0,0.0,-0.6453297734260559
2021-11-30 16:57:00,251.93,251.93,251.93,251.93,0.0,0.0,-0.6827806234359741
2021-11-30 16:57:00,251.93,251.93,251.93,251.93,0.0,0.0,-0.6827763319015503
2021-11-30 16:58:00,251.93,251.93,251.93,251.93,0.0,0.0,-0.8168433904647827
2021-11-30 16:58:00,251.93,251.93,251.93,251.93,0.0,0.0,-0.8168390989303589
2021-11-30 16:59:00,251.93,251.93,251.93,251.93,0.0,0.0,-0.8125249743461609
2021-11-30 16:59:00,251.93,251.93,251.93,251.93,0.0,0.0,-0.8125207424163818
2021-11-30 17:00:00,251.93,251.93,251.93,251.93,0.0,0.0,-0.7351796627044678
2021-11-30 17:00:00,251.93,251.93,251.93,251.93,0.0,0.0,-0.7351754307746887
2021-11-30 17:01:00,251.93,251.93,251.93,251.93,0.0,0.0,-0.6720830202102661
2021-11-30 17:01:00,251.93,251.93,251.93,251.93,0.0,0.0,-0.6720787882804871
2021-11-30 17:02:00,251.93,251.93,251.93,251.93,0.0,0.0,-0.6804192662239075
2021-11-30 17:02:00,251.93,251.93,251.93,251.93,0.0,0.0,-0.6804150342941284
2021-11-30 17:03:00,251.12,251.14,251.12,251.14,251.12,0.39188,-0.7579817771911621
2021-11-30 17:03:00,251.12,251.14,251.12,251.14,251.12,0.39188,-0.7579775452613831
2021-11-30 17:04:00,251.14,251.14,251.14,251.14,0.0,0.0,-0.7867472171783447
2021-11-30 17:04:00,251.14,251.14,251.14,251.14,0.0,0.0,-0.7867430448532104
2021-11-30 17:05:00,251.14,251.14,251.14,251.14,0.0,0.0,-0.7891577482223511
2021-11-30 17:05:00,251.14,251.14,251.14,251.14,0.0,0.0,-0.7891535758972168
2021-11-30 17:06:00,249.95,249.95,249.95,249.95,249.95,0.09022626,-0.8308779001235962
2021-11-30 17:06:00,249.95,249.95,249.95,249.95,249.95,0.09022626,-0.8308736681938171
2021-11-30 17:07:00,249.95,249.95,249.95,249.95,0.0,0.0,-0.843883752822876
2021-11-30 17:07:00,249.95,249.95,249.95,249.95,0.0,0.0,-0.8438795804977417
2021-11-30 17:08:00,249.95,249.95,249.95,249.95,0.0,0.0,-0.8894209265708923
2021-11-30 17:08:00,249.95,249.95,249.95,249.95,0.0,0.0,-0.8894167542457581
2021-11-30 17:09:00,249.95,249.95,249.95,249.95,0.0,0.0,-0.9218131303787231
2021-11-30 17:09:00,249.95,249.95,249.95,249.95,0.0,0.0,-0.9218089580535888
2021-11-30 17:10:00,249.95,249.95,249.95,249.95,0.0,0.0,-0.926790714263916
2021-11-30 17:10:00,249.95,249.95,249.95,249.95,0.0,0.0,-0.9267865419387816
2021-11-30 17:11:00,250.41,250.41,250.41,250.41,250.41,0.22919361,-0.9058156609535216
2021-11-30 17:11:00,250.41,250.41,250.41,250.41,250.41,0.22919361,-0.9058114886283876
2021-11-30 17:12:00,250.41,250.41,250.41,250.41,0.0,0.0,-0.8831641674041748
2021-11-30 17:12:00,250.41,250.41,250.41,250.41,0.0,0.0,-0.8831599950790405
2021-11-30 17:13:00,250.41,250.41,250.41,250.41,0.0,0.0,-0.7979023456573486
2021-11-30 17:13:00,250.41,250.41,250.41,250.41,0.0,0.0,-0.7978982329368591
2021-11-30 17:14:00,250.41,250.41,250.41,250.41,0.0,0.0,-0.7313129305839539
2021-11-30 17:15:00,250.41,250.41,250.41,250.41,0.0,0.0,-0.7630160450935364
2021-11-30 17:16:00,250.41,250.41,250.41,250.41,0.0,0.0,-0.8300248980522156
2021-11-30 17:16:00,252.29,252.29,252.29,252.29,252.29,0.03904,-0.7180013060569763
2021-11-30 17:17:00,252.29,252.29,252.29,252.29,0.0,0.0,-0.6366908550262451
2021-11-30 17:17:00,252.29,252.29,252.29,252.29,0.0,0.0,-0.636685848236084
2021-11-30 17:18:00,252.29,252.29,252.29,252.29,0.0,0.0,-0.5943707227706909
2021-11-30 17:18:00,252.29,252.29,252.29,252.29,0.0,0.0,-0.594365656375885
2021-11-30 17:19:00,252.29,252.29,252.29,252.29,0.0,0.0,-0.5281550884246826
2021-11-30 17:19:00,252.29,252.29,252.29,252.29,0.0,0.0,-0.5281203389167786
2021-11-30 17:20:00,252.29,252.29,252.29,252.29,0.0,0.0,-0.5019672513008118
2021-11-30 17:20:00,252.29,252.29,252.29,252.29,0.0,0.0,-0.5019639134407043
2021-11-30 17:21:00,252.29,252.29,252.29,252.29,0.0,0.0,-0.4254990816116333
2021-11-30 17:21:00,252.29,252.29,252.29,252.29,0.0,0.0,-0.42549577355384827
2021-11-30 17:22:00,252.29,252.29,252.29,252.29,0.0,0.0,-0.4278615415096283
2021-11-30 17:22:00,252.29,252.29,252.29,252.29,0.0,0.0,-0.4278582334518433
2021-11-30 17:23:00,252.29,252.29,252.29,252.29,0.0,0.0,-0.3969706594944
2021-11-30 17:23:00,252.51,252.51,252.51,252.51,252.51,0.15840956,-0.3826440572738647
2021-11-30 17:24:00,252.51,252.51,252.51,252.51,0.0,0.0,-0.3669757843017578
2021-11-30 17:24:00,252.51,252.51,252.51,252.51,0.0,0.0,-0.3669724762439728
2021-11-30 17:25:00,252.51,252.51,252.51,252.51,0.0,0.0,-0.3629876077175141
2021-11-30 17:25:00,252.51,252.51,252.51,252.51,0.0,0.0,-0.362984299659729
2021-11-30 17:26:00,252.51,252.51,252.51,252.51,0.0,0.0,-0.32650548219680786
2021-11-30 17:26:00,252.51,252.51,252.51,252.51,0.0,0.0,-0.3265021741390228
2021-11-30 17:27:00,252.51,252.51,252.51,252.51,0.0,0.0,-0.2884237766265869
2021-11-30 17:27:00,252.86,252.86,252.86,252.86,252.86,0.06928,-0.2640538215637207
2021-11-30 17:28:00,252.86,252.86,252.86,252.86,0.0,0.0,-0.2455538809299469
2021-11-30 17:28:00,252.86,252.86,252.86,252.86,0.0,0.0,-0.2455505579710007
2021-11-30 17:29:00,252.86,252.86,252.86,252.86,0.0,0.0,-0.2174333781003952
2021-11-30 17:29:00,252.86,252.86,252.86,252.86,0.0,0.0,-0.21743007004261014
2021-11-30 17:30:00,252.86,252.86,252.86,252.86,0.0,0.0,-0.17366169393062592
2021-11-30 17:30:00,252.86,252.86,252.86,252.86,0.0,0.0,-0.1736583709716797
2021-11-30 17:31:00,252.86,252.86,252.86,252.86,0.0,0.0,-0.18526042997837067
2021-11-30 17:31:00,252.86,252.86,252.86,252.86,0.0,0.0,-0.18525710701942444
2021-11-30 17:32:00,252.86,252.86,252.86,252.86,0.0,0.0,-0.1816864311695099
2021-11-30 17:32:00,252.86,252.86,252.86,252.86,0.0,0.0,-0.18168309330940247
2021-11-30 17:33:00,252.86,252.86,252.86,252.86,0.0,0.0,-0.18939898908138275
2021-11-30 17:33:00,252.86,252.86,252.86,252.86,0.0,0.0,-0.18939563632011416
2021-11-30 17:34:00,252.86,252.86,252.86,252.86,0.0,0.0,-0.17917776107788086
2021-11-30 17:34:00,252.86,252.86,252.86,252.86,0.0,0.0,-0.17917439341545105
2021-11-30 17:35:00,252.86,252.86,252.86,252.86,0.0,0.0,-0.16304144263267514
2021-11-30 17:35:00,252.86,252.86,252.86,252.86,0.0,0.0,-0.16303806006908414
2021-11-30 17:36:00,253.35,253.23,253.23,253.35,253.27,3.0,0.23609767854213715
2021-11-30 17:36:00,253.35,253.23,253.23,253.35,253.27,3.0,0.23610107600688934
2021-11-30 17:37:00,253.23,253.23,253.23,253.23,0.0,0.0,-0.1810273081064224
2021-11-30 17:37:00,253.23,253.23,253.23,253.23,0.0,0.0,-0.18102391064167025
2021-11-30 17:38:00,253.23,253.23,253.23,253.23,0.0,0.0,-0.2257641553878784
2021-11-30 17:38:00,253.23,253.23,253.23,253.23,0.0,0.0,-0.22576074302196505
2021-11-30 17:39:00,253.23,253.23,253.23,253.23,0.0,0.0,-0.2105972170829773
2021-11-30 17:39:00,253.23,253.23,253.23,253.23,0.0,0.0,-0.2105937898159027
2021-11-30 17:40:00,253.23,253.23,253.23,253.23,0.0,0.0,-0.15795382857322693
2021-11-30 17:40:00,253.23,253.23,253.23,253.23,0.0,0.0,-0.15795038640499115
2021-11-30 17:41:00,253.23,253.23,253.23,253.23,0.0,0.0,-0.1023576408624649
2021-11-30 17:41:00,253.23,253.23,253.23,253.23,0.0,0.0,-0.10235416144132614
2021-11-30 17:42:00,253.23,253.23,253.23,253.23,0.0,0.0,-0.10731635242700577
2021-11-30 17:42:00,253.23,253.23,253.23,253.23,0.0,0.0,-0.1073128506541252
2021-11-30 17:43:00,253.23,253.23,253.23,253.23,0.0,0.0,-0.039910513907670975
2021-11-30 17:43:00,253.23,253.23,253.23,253.23,0.0,0.0,-0.03990698978304863
2021-11-30 17:44:00,253.23,253.23,253.23,253.23,0.0,0.0,-0.07483448833227158
2021-11-30 17:44:00,253.23,253.23,253.23,253.23,0.0,0.0,-0.07483092695474625
2021-11-30 17:45:00,253.23,253.23,253.23,253.23,0.0,0.0,-0.07427167892456055
2021-11-30 17:45:00,253.23,253.23,253.23,253.23,0.0,0.0,-0.07426808774471283
2021-11-30 17:46:00,253.23,253.23,253.23,253.23,0.0,0.0,-0.023010039702057842
2021-11-30 17:46:00,253.23,253.23,253.23,253.23,0.0,0.0,-0.02300641871988773
2021-11-30 17:47:00,253.23,253.23,253.23,253.23,0.0,0.0,0.006178108975291252
2021-11-30 17:47:00,253.23,253.23,253.23,253.23,0.0,0.0,0.006181782111525536
2021-11-30 17:48:00,253.23,253.23,253.23,253.23,0.0,0.0,0.005986877717077732
2021-11-30 17:48:00,253.23,253.23,253.23,253.23,0.0,0.0,0.005990603007376194
2021-11-30 17:49:00,253.87,253.87,253.87,253.87,253.87,0.06957805,0.04768674820661545
2021-11-30 17:49:00,253.87,253.87,253.87,253.87,253.87,0.06957805,0.047728754580020905
2021-11-30 17:50:00,253.87,253.87,253.87,253.87,0.0,0.0,0.09197474271059036
2021-11-30 17:50:00,253.87,253.87,253.87,253.87,0.0,0.0,0.09195595234632492
2021-11-30 17:51:00,253.87,253.87,253.87,253.87,0.0,0.0,0.09806149452924727
2021-11-30 17:51:00,253.87,253.87,253.87,253.87,0.0,0.0,0.09806426614522934
2021-11-30 17:52:00,253.87,253.87,253.87,253.87,0.0,0.0,0.11561542004346848
2021-11-30 17:52:00,253.87,253.87,253.87,253.87,0.0,0.0,0.11564291268587112
2021-11-30 17:53:00,253.87,253.87,253.87,253.87,0.0,0.0,0.15377627313137054
2021-11-30 17:53:00,253.87,253.87,253.87,253.87,0.0,0.0,0.15377803146839142
2021-11-30 17:54:00,253.87,253.87,253.87,253.87,0.0,0.0,0.20138132572174072
2021-11-30 17:54:00,253.87,253.87,253.87,253.87,0.0,0.0,0.20138268172740936
2021-11-30 17:55:00,253.87,253.87,253.87,253.87,0.0,0.0,0.26130375266075134
2021-11-30 17:55:00,253.87,253.87,253.87,253.87,0.0,0.0,0.26130712032318115
2021-11-30 17:56:00,253.87,253.87,253.87,253.87,0.0,0.0,0.08726181834936142
2021-11-30 17:56:00,253.87,253.87,253.87,253.87,0.0,0.0,0.08726311475038527
2021-11-30 17:57:00,253.87,253.87,253.87,253.87,0.0,0.0,0.08532282710075377
2021-11-30 17:57:00,253.87,253.87,253.87,253.87,0.0,0.0,0.08532416820526123
2021-11-30 17:58:00,253.87,253.87,253.87,253.87,0.0,0.0,0.07049005478620529
2021-11-30 17:59:00,253.87,253.87,253.87,253.87,0.0,0.0,0.05291246622800827
2021-11-30 18:00:00,253.87,253.87,253.87,253.87,0.0,0.0,0.051883209496736526
2021-11-30 18:00:00,253.87,253.87,253.87,253.87,0.0,0.0,0.05188225582242012
2021-11-30 18:01:00,253.87,253.87,253.87,253.87,0.0,0.0,0.049095675349235535
2021-11-30 18:01:00,253.87,253.87,253.87,253.87,0.0,0.0,0.049094736576080315
2021-11-30 18:02:00,253.87,253.87,253.87,253.87,0.0,0.0,0.049595512449741364
2021-11-30 18:02:00,253.87,253.87,253.87,253.87,0.0,0.0,0.049594588577747345
2021-11-30 18:03:00,253.87,253.87,253.87,253.87,0.0,0.0,0.06784020364284515
2021-11-30 18:03:00,253.87,253.87,253.87,253.87,0.0,0.0,0.06783929467201233
2021-11-30 18:04:00,253.87,253.87,253.87,253.87,0.0,0.0,0.06955401599407196
2021-11-30 18:04:00,253.87,253.87,253.87,253.87,0.0,0.0,0.06955313682556152
2021-11-30 18:05:00,253.87,253.87,253.87,253.87,0.0,0.0,0.07022625207901001
2021-11-30 18:05:00,253.13,253.13,253.13,253.13,253.13,0.06029448,0.04120700061321258
2021-11-30 18:06:00,253.13,253.13,253.13,253.13,0.0,0.0,0.07568080723285675
2021-11-30 18:06:00,253.13,253.13,253.13,253.13,0.0,0.0,0.07568646967411041
2021-11-30 18:07:00,253.13,253.13,253.13,253.13,0.0,0.0,0.032724544405937195
2021-11-30 18:07:00,253.13,253.13,253.13,253.13,0.0,0.0,0.03271915018558502
2021-11-30 18:08:00,253.21,253.21,253.21,253.21,253.21,0.52207911,0.017789756879210472
2021-11-30 18:08:00,253.21,253.21,253.21,253.21,253.21,0.52207911,0.017784310504794117
2021-11-30 18:09:00,253.21,253.21,253.21,253.21,0.0,0.0,0.009796946309506891
2021-11-30 18:09:00,253.21,253.21,253.21,253.21,0.0,0.0,0.009791440330445766
2021-11-30 18:10:00,253.21,253.21,253.21,253.21,0.0,0.0,0.004171464126557112
2021-11-30 18:10:00,253.21,253.21,253.21,253.21,0.0,0.0,0.0041658985428512105
2021-11-30 18:11:00,253.21,253.21,253.21,253.21,0.0,0.0,-0.009719610214233398
2021-11-30 18:11:00,253.21,253.21,253.21,253.21,0.0,0.0,-0.009735211730003357
2021-11-30 18:12:00,253.21,253.21,253.21,253.21,0.0,0.0,-0.011332965455949306
2021-11-30 18:12:00,253.21,253.21,253.21,253.21,0.0,0.0,-0.011338039301335813
2021-11-30 18:13:00,253.21,253.21,253.21,253.21,0.0,0.0,-0.01003654208034277
2021-11-30 18:13:00,253.21,253.21,253.21,253.21,0.0,0.0,-0.010041660629212856
2021-11-30 18:14:00,253.21,253.21,253.21,253.21,0.0,0.0,-0.009670822881162168
2021-11-30 18:14:00,253.21,253.21,253.21,253.21,0.0,0.0,-0.009675993584096432
2021-11-30 18:15:00,253.21,253.21,253.21,253.21,0.0,0.0,-0.034057684242725365
2021-11-30 18:15:00,253.21,253.21,253.21,253.21,0.0,0.0,-0.03406289219856262
2021-11-30 18:16:00,253.21,253.21,253.21,253.21,0.0,0.0,-0.13483841717243195
2021-11-30 18:16:00,253.21,253.21,253.21,253.21,0.0,0.0,-0.134816512465477
2021-11-30 18:17:00,253.21,253.21,253.21,253.21,0.0,0.0,-0.12986792623996735
2021-11-30 18:17:00,253.21,253.21,253.21,253.21,0.0,0.0,-0.12988245487213135
2021-11-30 18:18:00,253.21,253.21,253.21,253.21,0.0,0.0,-0.1482364386320114
2021-11-30 18:18:00,253.21,253.21,253.21,253.21,0.0,0.0,-0.1482430100440979
